"","tree","cutyr","plot","stand","spp","tpa_tree","max_grade","dib","vol_log","vol_ac","grade","roadside","stumprt","stump_log","stump_ac","cumsurv","stump_ac_mortadj"
"302",21,75,"wp",1,"white pine",35,3,10.0312612503512,0.0577685575733837,2.02189951506843,3,110.999406743887,30.5996440463321,1.76769729881559,61.8694054585455,0.429557161610477,26.5764461993006
"303",21,75,"wp",1,"white pine",35,2,9.02485052658561,0.0446885745699173,1.56410010994711,2,158.044783176358,58.8268699058149,2.62888896250083,92.0111136875291,0.429557161610477,39.524032832234
"304",21,75,"wp",1,"white pine",35,3,7.87710645546372,0.0317397744428565,1.11089210549998,5,62.5,1.5,0.0476096616642848,1.66633815824997,0.429557161610477,0.715787489541087
"305",21,75,"wp",1,"white pine",35,5,6.60042130962096,0.0198000718412441,0.693002514443542,5,62.5,1.5,0.0297001077618661,1.03950377166531,0.429557161610477,0.446526289639938
"306",21,75,"wp",1,"white pine",35,3,5.20344609330599,0.00970849267710873,0.339797243698805,5,62.5,1.5,0.0145627390156631,0.509695865548208,0.429557161610477,0.218943509289484
"307",210,70,"hw-poor",1,"black cherry",35,5,4.4757076163603,0.00568220215631334,0.198877075470967,5,80,12,0.0681864258757601,2.3865249056516,0.00619551142615889,0.0147857423217773
"308",210,70,"hw-poor",1,"black cherry",35,5,4.14131989557845,0.00411487544690468,0.144020640641664,5,80,12,0.0493785053628561,1.72824768769996,0.00619551142615889,0.0107073782963778
"309",211,65,"hw-poor",1,"black cherry",35,2,4.42458590063413,0.0054310598959266,0.190087096357431,5,80,12,0.0651727187511192,2.28104515628917,0.0526429539902162,0.120080955212136
"310",211,65,"hw-poor",1,"black cherry",35,2,4.93487058901803,0.00812440747401555,0.284354261590544,5,80,12,0.0974928896881866,3.41225113908653,0.0526429539902162,0.179630979717995
"311",211,65,"hw-poor",1,"black cherry",35,5,5.38287811338108,0.0108307886574159,0.379077603009555,5,80,12,0.12996946388899,4.54893123611466,0.0526429539902162,0.239469177767441
"312",211,65,"hw-poor",1,"black cherry",35,1,5.80951237593334,0.0137050846201864,0.479677961706525,5,86.7877708775169,16.0726625265101,0.22027719999752,7.70970199991321,0.0526429539902162,0.405861487659709
"313",212,40,"hw-rich",1,"hard maple",35,5,4.83236460973129,0.00755009525388487,0.26425333388597,5,80,12,0.0906011430466184,3.17104000663164,0.764260704214133,2.42350126855949
"314",212,40,"hw-rich",1,"hard maple",35,3,4.3010567026968,0.00484137949455375,0.169448282309381,5,86.946504017294,16.1679024103764,0.0782749511995424,2.73962329198398,0.764260704214133,2.09378642641312
"315",215,50,"hw-rich",1,"hard maple",35,5,4.35821016539574,0.00511118821398443,0.178891587489455,5,80,12,0.0613342585678132,2.14669904987346,0.465153842448253,0.998545311628655
"316",217,50,"hw-rich",1,"hard maple",35,2,13.4886128936267,0.114987104319155,4.02454865117044,2,329.061469555731,161.436881733438,18.563159560842,649.710584629472,0.977605738307379,635.160795772813
"317",217,50,"hw-rich",1,"hard maple",35,2,12.4083039424963,0.095064105193476,3.32724368177166,2,268.612322214119,125.167393328471,11.898926246171,416.462418615985,0.977605738307379,407.136050228356
"318",217,50,"hw-rich",1,"hard maple",35,3,11.3365490580365,0.0771348217039777,2.69971875963922,3,123.039269511055,37.8235617066328,2.91751368845052,102.112979095768,0.977605738307379,99.8262343196843
"319",217,50,"hw-rich",1,"hard maple",35,3,10.0463360320097,0.0579767368022478,2.02918578807867,3,121.293189584614,36.7759137507685,2.13214747219047,74.6251615266665,0.977605738307379,72.9539861305842
"320",217,50,"hw-rich",1,"hard maple",35,5,8.28914256114262,0.0361470503387592,1.26514676185657,5,80,12,0.433764604065111,15.1817611422789,0.977605738307379,14.8417768103038
"321",217,50,"hw-rich",1,"hard maple",35,5,6.06725178659651,0.0155819183361114,0.545367141763899,5,80,12,0.186983020033337,6.54440570116679,0.977605738307379,6.39784856727218
"322",218,95,"hw-rich",1,"hard maple",35,2,13.7150716004839,0.119399002932844,4.17896510264955,2,340.1186846198,168.07121077188,20.0675349878784,702.363724575742,0.785323488518423,551.582730392615
"323",218,95,"hw-rich",1,"hard maple",35,2,12.8107344327441,0.102268558510292,3.57939954786021,2,292.198641205491,139.319184723295,14.2479721944804,498.679026806814,0.785323488518423,391.6243529829
"324",218,95,"hw-rich",1,"hard maple",35,5,11.9927894169353,0.0878959517935848,3.07635831277547,5,80,12,1.05475142152302,36.9162997533056,0.785323488518423,28.9912373054578
"325",218,95,"hw-rich",1,"hard maple",35,5,11.1091116882082,0.0735652499640741,2.57478374874259,5,80,12,0.882782999568889,30.8974049849111,0.785323488518423,24.2644578689169
"326",218,95,"hw-rich",1,"hard maple",35,5,10.0514447350379,0.0580473688796681,2.03165791078838,5,80,12,0.696568426556017,24.3798949294606,0.785323488518423,19.1461041357166
"327",218,95,"hw-rich",1,"hard maple",35,5,8.73971343742447,0.0412758848246791,1.44465596886377,5,80,12,0.49531061789615,17.3358716263652,0.785323488518423,13.6142671821247
"328",218,95,"hw-rich",1,"hard maple",35,5,7.17859350115476,0.0248857298207297,0.871000543725538,5,80,12,0.298628757848756,10.4520065247065,0.785323488518423,8.2082062259998
"329",218,95,"hw-rich",1,"hard maple",35,5,5.46275815440863,0.0113469037048566,0.397141629669981,5,80,12,0.136162844458279,4.76569955603977,0.785323488518423,3.74261580057985
"330",22,80,"wp",1,"white pine",35,2,12.6854851021859,0.0999986660511653,3.49995331179079,2,182.347395326243,73.4084371957458,7.34074579647533,256.926102876637,0.276639445765348,71.0758947024436
"331",22,80,"wp",1,"white pine",35,2,11.9301734947315,0.0868395787025007,3.03938525458752,2,182.015076731511,73.2090460389066,6.35744271523062,222.510495033072,0.276639445765348,61.5551800229223
"332",22,80,"wp",1,"white pine",35,2,11.3656585140591,0.077597631700194,2.71591710950679,2,181.414021305558,72.8484127833346,5.6528643051049,197.850250678671,0.276639445765348,54.7331836922829
"333",22,80,"wp",1,"white pine",35,2,10.7920784008594,0.0687268948567294,2.40544131998553,2,180.090060352848,72.054036211709,4.95205017072509,173.321755975378,0.276639445765348,47.9476345121056
"334",22,80,"wp",1,"white pine",35,2,10.1343756926354,0.0591997702564616,2.07199195897616,2,176.610311432886,69.9661868597316,4.14198218781677,144.969376573587,0.276639445765348,40.1042479882652
"335",22,80,"wp",1,"white pine",35,2,9.36082050612451,0.048875766456811,1.71065182598838,2,166.330477314467,63.7982863886799,3.11819014587786,109.136655105725,0.276639445765348,30.1915037811318
"336",22,80,"wp",1,"white pine",35,2,8.46374112496455,0.0380961456855883,1.33336509899559,2,136.497527121017,45.8985162726103,1.74855656267371,61.1994796935798,0.276639445765348,16.9301901435596
"337",22,80,"wp",1,"white pine",35,3,7.44777609818965,0.027435047886509,0.960226676027816,5,62.5,1.5,0.0411525718297635,1.44034001404172,0.276639445765348,0.398454863198157
"338",22,80,"wp",1,"white pine",35,3,6.32110776326485,0.0175338510086153,0.613684785301534,5,62.5,1.5,0.0263007765129229,0.920527177952301,0.276639445765348,0.254654128320665
"339",22,80,"wp",1,"white pine",35,5,5.08897489864144,0.00901928827327689,0.315675089564691,5,62.5,1.5,0.0135289324099153,0.473512634347037,0.276639445765348,0.130992272728654
"340",220,30,"hw-rich",1,"hard maple",35,2,4.84571450827553,0.00762394356821226,0.266838024887429,5,93.9097968175296,20.3458780905178,0.155115826407834,5.42905392427418,0.79730799796779,4.32862811522222
"341",220,30,"hw-rich",1,"hard maple",35,3,4.24792012443447,0.00459519849505433,0.160831947326901,5,86.6689959480966,16.001397568858,0.0735295980271822,2.57353593095138,0.79730799796779,2.05190078080501
"342",222,20,"hw-rich",1,"hard maple",35,3,4.00021362665511,0.00350689641377138,0.122741374481998,5,85.4581671846599,15.2749003107959,0.0535674931206455,1.87486225922259,0.922499898666583,1.72956024414664
"343",223,70,"hw-rich",1,"hard maple",35,3,11.2675108229909,0.076042579408853,2.66149027930985,3,122.978415070069,37.7870490420415,2.87342467740566,100.569863709198,0.928803230844657,93.4096143387101
"344",223,70,"hw-rich",1,"hard maple",35,2,10.4174212902212,0.0632154033626506,2.21253911769277,2,164.296837420902,62.578102452541,3.95589998820665,138.456499587233,0.928803230844657,128.598844148064
"345",223,70,"hw-rich",1,"hard maple",35,2,9.58307131269323,0.0517444327130248,1.81105514495587,3,136.653047888907,45.9918287333445,2.3798210872415,83.2937380534527,0.928803230844657,77.3634930131754
"346",223,70,"hw-rich",1,"hard maple",35,5,8.59476599284346,0.0395906902310478,1.38567415808667,5,80,12,0.475088282772573,16.6280898970401,0.928803230844657,15.4442236191462
"347",223,70,"hw-rich",1,"hard maple",35,5,7.32780112570642,0.0262845647479375,0.919959766177811,5,80,12,0.31541477697525,11.0395171941337,0.928803230844657,10.2535392368766
"348",223,70,"hw-rich",1,"hard maple",35,5,5.77351637376792,0.0134513815254364,0.470798353390276,5,80,12,0.161416578305237,5.64958024068331,0.928803230844657,5.24734838046279
"349",223,70,"hw-rich",1,"hard maple",35,5,4.05939944262945,0.00375804858312577,0.131531700409402,5,80,12,0.0450965829975092,1.57838040491282,0.928803230844657,1.46600481958493
"350",225,110,"hw-rich",1,"hard maple",35,5,7.46201753300741,0.0275731356259843,0.96505974690945,5,80,12,0.330877627511812,11.5807169629134,0.1440223880903,1.66788251279664
"351",225,110,"hw-rich",1,"hard maple",35,2,6.94532977787655,0.0227698778783253,0.796945725741385,5,100.03391454554,24.0203487273241,0.546940407115957,19.1429142490585,0.1440223880903,2.75700822515724
"352",225,110,"hw-rich",1,"hard maple",35,5,6.43252381983114,0.018422938966712,0.644802863834921,5,80,12,0.221075267600544,7.73763436601905,0.1440223880903,1.11439257956364
"353",225,110,"hw-rich",1,"hard maple",35,5,5.83399278099381,0.013878803207557,0.485758112264496,5,80,12,0.166545638490684,5.82909734717395,0.1440223880903,0.839520520350828
"354",225,110,"hw-rich",1,"hard maple",35,3,5.12406249461124,0.0092283253548549,0.322991387419922,5,92.0413252124057,19.2247951274434,0.177412664316477,6.20944325107669,0.1440223880903,0.894298845731264
"355",225,110,"hw-rich",1,"hard maple",35,5,4.3092400310227,0.00487969217001365,0.170789225950478,5,80,12,0.0585563060401638,2.04947071140573,0.1440223880903,0.295169666177781
"356",226,30,"hw-rich",1,"hard maple",35,5,9.86469920685382,0.0554924565143086,1.9422359780008,5,80,12,0.665909478171703,23.3068317360096,0.964022803967213,22.46831728174
"357",226,30,"hw-rich",1,"hard maple",35,2,8.92327020959476,0.0434579590865795,1.52102856803028,5,121.662828882124,36.9976973292745,1.60784441683326,56.2745545891642,0.964022803967213,54.249953907052
"358",226,30,"hw-rich",1,"hard maple",35,3,7.87492401560953,0.0317171499263885,1.1101002474236,5,113.000793344625,31.8004760067748,1.0086204652374,35.3017162833089,0.964022803967213,34.0316595162905
"359",226,30,"hw-rich",1,"hard maple",35,3,6.43892954718013,0.01847465673951,0.64661298588285,5,102.422135225001,25.4532811350003,0.470240631863377,16.4584221152182,0.964022803967213,15.8662942363886
"360",226,30,"hw-rich",1,"hard maple",35,5,4.55346312391004,0.00607216312583101,0.212525709404085,5,80,12,0.0728659575099721,2.55030851284902,0.964022803967213,2.45855556353817
"361",227,80,"hw-rich",1,"hard maple",35,5,11.4845988425925,0.0795026757318103,2.78259365061336,5,80,12,0.954032108781724,33.3911238073603,0.754752489299809,25.2020338141233
"362",227,80,"hw-rich",1,"hard maple",35,5,5.11793287175151,0.00919166635884041,0.321708322559414,5,80,12,0.110299996306085,3.86049987071297,0.754752489299809,2.91372188736221
"363",227,80,"hw-rich",1,"hard maple",35,5,6.63107547915395,0.0200563490194261,0.701972215679915,5,80,12,0.240676188233114,8.42366658815898,0.754752489299809,6.35778332644462
"364",227,80,"hw-rich",1,"hard maple",35,2,10.6766499817471,0.0670050366865072,2.34517628402775,2,175.092146217399,69.0552877304392,4.62705208777539,161.946823072139,0.754752489299809,122.229767847892
"365",227,80,"hw-rich",1,"hard maple",35,5,7.95775166063377,0.0325811093409898,1.14033882693464,5,80,12,0.390973312091878,13.6840659232157,0.754752489299809,10.3280828192898
"366",227,80,"hw-rich",1,"hard maple",35,2,9.03917451486865,0.044863426978265,1.57021994423928,3,123.91707739037,38.3502464342218,1.72052348050018,60.2183218175063,0.754752489299809,45.4499282932199
"367",227,80,"hw-rich",1,"hard maple",35,2,9.91139085488557,0.0561260513311227,1.96441179658929,3,146.273932521257,51.7643595127542,2.90532909913553,101.686518469744,0.754752489299809,76.7481529432699
"368",228,25,"hw-rich",1,"hard maple",35,2,4.40049019233594,0.00531412919279078,0.185994521747677,5,93.4062821986405,20.0437693191843,0.106515179672641,3.72803128854245,0.846240045538879,3.15480936738653
"369",229,65,"hw-rich",1,"hard maple",35,5,9.70492628088159,0.0533506330353327,1.86727215623664,5,80,12,0.640207596423992,22.4072658748397,0.842579480335392,18.8799024365594
"370",229,65,"hw-rich",1,"hard maple",35,5,4.72473390397809,0.00696507388942604,0.243777586129911,5,80,12,0.0835808866731124,2.92533103355894,0.842579480335392,2.46482390206508
"371",229,65,"hw-rich",1,"hard maple",35,2,8.95435615601128,0.0438328117874264,1.53414841255992,5,122.252879562926,37.3517277377556,1.63723125186424,57.3030938152483,0.842579480335392,48.2824110084621
"372",229,65,"hw-rich",1,"hard maple",35,3,8.1962407053821,0.0351297411015578,1.22954093855452,5,114.831845350156,32.8991072100938,1.15573711876299,40.4507991567047,0.842579480335392,34.0830133326075
"373",229,65,"hw-rich",1,"hard maple",35,2,7.27631365554783,0.0257978601096239,0.902925103836836,5,102.047487626211,25.2284925757267,0.650841122245282,22.7794392785849,0.842579480335392,19.1934881096816
"374",229,65,"hw-rich",1,"hard maple",35,5,6.11110275809022,0.0159117640376986,0.556911741319451,5,80,12,0.190941168452383,6.68294089583341,0.842579480335392,5.63090886712346
"375",23,25,"wp",1,"white pine",35,2,11.0121727139443,0.0720688473791779,2.52240965827123,2,180.721558979575,72.432935387745,5.22015816568525,182.705535798984,0.959845819051715,175.369144654258
"376",23,25,"wp",1,"white pine",35,1,10.010131138208,0.0574773645894932,2.01170776063226,2,175.547237476439,69.3283424858636,3.98481041744524,139.468364610583,0.959845819051715,133.868126661449
"377",23,25,"wp",1,"white pine",35,5,8.67078418718935,0.0404703254883918,1.41646139209371,5,62.5,1.5,0.0607054882325877,2.12469208814057,0.959845819051715,2.03937681757398
"378",23,25,"wp",1,"white pine",35,2,12.0466918951599,0.088810322554774,3.10836128941709,2,182.091151523749,73.2546909142493,6.50577272874475,227.702045506066,0.959845819051715,218.558856368521
"379",23,25,"wp",1,"white pine",35,5,6.86856990290906,0.0220925591697555,0.773239570941441,5,62.5,1.5,0.0331388387546332,1.15985935641216,0.959845819051715,1.11328615394023
"380",23,25,"wp",1,"white pine",35,2,4.70312154320525,0.00684982439928661,0.239743853975031,5,62.5,1.5,0.0102747365989299,0.359615780962547,0.959845819051715,0.345175703821918
"381",230,55,"hw-rich",1,"hard maple",35,5,4.02795506284646,0.00362392150619259,0.126837252716741,5,80,12,0.0434870580743111,1.52204703260089,0.300477032393898,0.457340175519852
"382",231,45,"hw-rich",1,"hard maple",35,2,7.99588153161901,0.0329825060016015,1.15438771005605,5,108.248224128981,28.9489344773887,0.954808405140439,33.4182941799154,0.910159775919105,30.4159871423905
"383",231,45,"hw-rich",1,"hard maple",35,5,7.27019777116157,0.0257403278439519,0.900911474538318,5,80,12,0.308883934127423,10.8109376944598,0.910159775919105,9.83968062946496
"384",231,45,"hw-rich",1,"hard maple",35,5,6.45933326106056,0.0186398251542212,0.652393880397744,5,80,12,0.223677901850655,7.82872656477292,0.910159775919105,7.12539201592567
"385",231,45,"hw-rich",1,"hard maple",35,5,5.40137345739036,0.0109493856906042,0.383228499171147,5,80,12,0.13139262828725,4.59874199005376,0.910159775919105,4.18558997917711
"386",231,45,"hw-rich",1,"hard maple",35,5,4.0760228202188,0.00382959221111651,0.134035727389078,5,80,12,0.0459551065333981,1.60842872866893,0.910159775919105,1.46392713126717
"387",232,65,"hw-rich",1,"ash",35,3,5.32513757732073,0.0104640449951044,0.366241574828655,5,120.568080500818,36.3408483004911,0.380272271776603,13.3095295121811,0.231498095206662,3.08113073016679
"388",232,65,"hw-rich",1,"ash",35,1,5.78061099493513,0.0135012218449138,0.472542764571983,5,86.6303102059956,15.9781861235974,0.215725035534011,7.55037624369039,0.231498095206662,1.74789771850796
"389",232,65,"hw-rich",1,"ash",35,5,4.40921775032237,0.00535637517742708,0.187473131209948,5,80,12,0.0642765021291249,2.24967757451937,0.231498095206662,0.520796073330379
"390",232,65,"hw-rich",1,"ash",35,2,4.88971795282965,0.00786936856640078,0.275427899824027,5,115.210526575101,33.1263159450608,0.260683189418722,9.12391162965527,0.231498095206662,2.11216816309911
"391",233,40,"hw-rich",1,"ash",35,2,14.2846434825771,0.130856381737611,4.5799733608164,2,254.91723221215,116.95033932729,15.303698247355,535.629438657426,0.981094383624201,525.503033970584
"392",233,40,"hw-rich",1,"ash",35,1,13.1732672556222,0.108979499790475,3.81428249266664,1,335.331234366376,165.198740619826,18.0032761187651,630.114664156778,0.981094383624201,618.201958043464
"393",233,40,"hw-rich",1,"ash",35,2,12.0872195420514,0.0895008566558328,3.13252998295415,2,193.565745264773,80.1394471588638,7.17254917264316,251.039221042511,0.981094383624201,246.293169834201
"394",233,40,"hw-rich",1,"ash",35,3,10.9613145776133,0.0712897568838641,2.49514149093525,3,122.500324440461,37.5001946642766,2.67337976071386,93.5682916249849,0.981094383624201,91.799325398584
"395",233,40,"hw-rich",1,"ash",35,5,9.74576303483121,0.0538942008046882,1.88629702816409,5,80,12,0.646730409656258,22.6355643379691,0.981094383624201,22.2076250421457
"396",233,40,"hw-rich",1,"ash",35,5,8.22183100148412,0.035408593058281,1.23930075703983,5,80,12,0.424903116699372,14.871609084478,0.981094383624201,14.590452148236
"397",233,40,"hw-rich",1,"ash",35,5,6.16302987679018,0.0163063171683296,0.570721100891536,5,80,12,0.195675806019955,6.84865321069843,0.981094383624201,6.71917520040608
"398",235,5,"hw-rich",1,"ash",35,2,4.24293544645545,0.00457233516771809,0.160031730870133,5,114.898491912384,32.9390951474306,0.150608583135409,5.27130040973933,0.940097661505225,4.95553718828747
"399",236,10,"hw-rich",1,"ash",35,3,4.39808050660593,0.00530248640515122,0.185587024180293,5,117.842544173182,34.705526503909,0.184025582470593,6.44089538647075,0.912866653357896,5.87967861607587
"400",237,20,"hw-rich",1,"ash",35,2,4.70391213385764,0.00685402717825148,0.239890951238802,5,115.105867702269,33.0635206213613,0.226618268947489,7.9316394131621,0.902444218986758,7.15786213549566
"401",237,20,"hw-rich",1,"ash",35,2,4.05099320203357,0.00372203731982917,0.130271306194021,5,114.830206258171,32.8981237549028,0.122448044368107,4.28568155288374,0.902444218986758,3.86758854181813
"402",24,45,"wp",1,"soft maple",35,3,5.99564126441726,0.0150498476542658,0.526744667899302,5,109.763950202317,29.8583701213899,0.449363921531599,15.727737253606,0.357299819795301,5.61951768650127
"403",24,45,"wp",1,"soft maple",35,3,5.3093833979144,0.010364902704305,0.362771594650674,5,108.678976916484,29.2073861498904,0.302731715690678,10.5956100491737,0.357299819795301,3.78580956119106
"404",24,45,"wp",1,"soft maple",35,2,4.59672887828081,0.00629331831518898,0.220266141031614,5,103.610095056127,26.166057033676,0.164671325966313,5.76349640882095,0.357299819795301,2.05929622826259
"405",241,45,"hw-rich",1,"yellow birch",35,5,6.52511997594365,0.0191768832098156,0.671190912343546,5,80,12,0.230122598517787,8.05429094812256,0.564195056252918,4.54419113455337
"406",241,45,"hw-rich",1,"yellow birch",35,5,5.89630983452248,0.0143253248925076,0.501386371237767,5,80,12,0.171903898710092,6.0166364548532,0.564195056252918,3.39455654309926
"407",241,45,"hw-rich",1,"yellow birch",35,2,5.2537260282736,0.0100178102619967,0.350623359169884,5,83.0472768396815,13.8283661038089,0.138529947861384,4.84854817514845,0.564195056252918,2.73552691042286
"408",241,45,"hw-rich",1,"yellow birch",35,2,4.42712871090998,0.00544345346378244,0.190520871232385,5,82.0468505246662,13.2281103147997,0.0720066029123927,2.52023110193374,0.564195056252918,1.42190192832586
"409",242,80,"hw-rich",1,"yellow birch",35,5,9.18972514640807,0.0467209514021554,1.63523329907544,5,80,12,0.560651416825865,19.6227995889053,0.529005698648114,10.3805728059607
"410",242,80,"hw-rich",1,"yellow birch",35,5,9.88092732143143,0.0557122747440534,1.94992961604187,5,80,12,0.66854729692864,23.3991553925024,0.529005698648114,12.3782865461865
"411",242,80,"hw-rich",1,"yellow birch",35,5,10.7318664007814,0.0678260595071023,2.37391208274858,5,80,12,0.813912714085228,28.486944992983,0.529005698648114,15.0697562383633
"412",242,80,"hw-rich",1,"yellow birch",35,2,8.46108907595829,0.0380661770946539,1.33231619831289,5,100.866377723391,24.5198266340349,0.933376062981383,32.6681622043484,0.529005698648114,17.2816439704612
"413",242,80,"hw-rich",1,"yellow birch",35,5,5.20284941605834,0.00970484613707946,0.339669614797781,5,80,12,0.116458153644953,4.07603537757337,0.529005698648114,2.15624594262763
"414",242,80,"hw-rich",1,"yellow birch",35,5,6.4775961067491,0.0187882253085892,0.657587885800621,5,80,12,0.22545870370307,7.89105462960745,0.529005698648114,4.17441286740592
"415",242,80,"hw-rich",1,"yellow birch",35,5,7.57528808529725,0.0286829259806305,1.00390240932207,5,80,12,0.344195111767566,12.0468289118648,0.529005698648114,6.37284114501534
"416",243,0,"hw-rich",1,"yellow birch",35,5,6.82066004052974,0.0216745634891988,0.758609722121958,5,80,12,0.260094761870386,9.1033166654635,1,9.1033166654635
"417",243,0,"hw-rich",1,"yellow birch",35,5,5.7184372754393,0.0130671720367602,0.457351021286609,5,80,12,0.156806064441123,5.4882122554393,1,5.4882122554393
"418",243,0,"hw-rich",1,"yellow birch",35,2,4.00733814640108,0.00353683372561946,0.123789180396681,5,81.7192497875964,13.0315498725578,0.0460904250863545,1.61316487802241,1,1.61316487802241
"419",245,20,"hw-rich",1,"yellow birch",35,5,7.2482073488393,0.0255339554166484,0.893688439582693,5,80,12,0.30640746499978,10.7242612749923,0.970433301380452,10.4071802739573
"420",245,20,"hw-rich",1,"yellow birch",35,5,6.36344755759996,0.0178693899002795,0.625428646509783,5,80,12,0.214432678803354,7.5051437581174,0.970433301380452,7.28324143452477
"421",245,20,"hw-rich",1,"yellow birch",35,5,5.29121785027462,0.0102510759550991,0.358787658428468,5,80,12,0.123012911461189,4.30545190114162,0.970433301380452,4.17815390235961
"422",247,80,"hw-rich",1,"beech",35,5,6.48519965011743,0.018850166703444,0.65975583462054,5,80,12,0.226202000441328,7.91707001544648,0.23945228295876,1.895760489543
"423",247,80,"hw-rich",1,"beech",35,5,7.66924505397108,0.0296189862222712,1.03666451777949,5,80,12,0.355427834667255,12.4399742133539,0.23945228295876,2.9787802253357
"424",247,80,"hw-rich",1,"beech",35,3,8.73561573393529,0.0412277844976709,1.44297245741848,5,80,12,0.494733413972051,17.3156694890218,0.23945228295876,4.14627659010561
"425",247,80,"hw-rich",1,"beech",35,5,5.213723234199,0.00977138946572962,0.341998631300537,5,80,12,0.117256673588755,4.10398357560644,0.23945228295876,0.982708236404216
"426",247,80,"hw-rich",1,"beech",35,2,9.64860230232992,0.0526052748046063,1.84118461816122,3,80,12,0.631263297655276,22.0942154179346,0.23945228295876,5.29051032200708
"427",247,80,"hw-rich",1,"beech",35,2,10.4156994445382,0.0631905895619504,2.21167063466826,2,80,12,0.758287074743405,26.5400476160192,0.23945228295876,6.35507499148999
"428",248,50,"mix",1,"fir",35,5,7.32069412046082,0.0262171320450174,0.917599621575607,5,62.5,1.5,0.039325698067526,1.37639943236341,0.261196534061868,0.359510761218045
"429",248,50,"mix",1,"fir",35,2,6.63677036895119,0.0201041246190681,0.703644361667383,5,77.4738810507414,10.4843286304448,0.210778249333726,7.37723872668043,0.261196534061868,1.92690918635591
"430",248,50,"mix",1,"fir",35,2,5.00763634658231,0.00854224559179453,0.298978595712808,5,62.5,1.5,0.0128133683876918,0.448467893569213,0.261196534061868,0.117138259438305
"431",248,50,"mix",1,"fir",35,2,5.89166688973383,0.0142918435522085,0.500214524327297,5,76.6594070112685,9.99564420676107,0.142856183206568,4.9999664122299,0.261196534061868,1.3059738973002
"432",250,85,"mix",1,"fir",35,2,5.16887885436732,0.00949817278277018,0.332436047396956,5,62.5,1.5,0.0142472591741553,0.498654071095434,0.00304394820387384,0.00151787716406533
"433",250,85,"mix",1,"fir",35,2,4.73246843489521,0.00700649951928211,0.245227483174874,5,62.5,1.5,0.0105097492789232,0.367841224762311,0.00304394820387384,0.00111968963542599
"434",250,85,"mix",1,"fir",35,2,4.23585558595853,0.00453992981319454,0.158897543461809,5,62.5,1.5,0.00680989471979182,0.238346315192714,0.00304394820387384,0.000725513838030809
"435",251,60,"mix",1,"fir",35,2,5.95835573430335,0.0147760457780716,0.517161602232505,5,76.8829590630035,10.1297754378021,0.149678025590548,5.2387308956692,0.0552415837858671,0.28939579170472
"436",251,60,"mix",1,"fir",35,2,5.38906007009123,0.010870368405247,0.380462894183645,5,69.3909629361113,5.63457776166678,0.06124993607733,2.14374776270655,0.0552415837858671,0.118424021649319
"437",251,60,"mix",1,"fir",35,2,4.7419594343238,0.00705746281295964,0.247011198453587,5,62.5,1.5,0.0105861942194395,0.370516797680381,0.0552415837858671,0.0204679347231319
"438",252,25,"mix",1,"fir",35,5,8.05300501885363,0.0335881814066606,1.17558634923312,5,62.5,1.5,0.0503822721099908,1.76337952384968,0.863367762189697,1.52244503339723
"439",252,25,"mix",1,"fir",35,2,7.11381366361158,0.0242894472157427,0.850130652550995,5,77.4971584654685,10.4982950792811,0.25499778418349,8.92492244642216,0.863367762189697,7.70549032028409
"440",252,25,"mix",1,"fir",35,2,4.75693541146413,0.00713817015533766,0.249835955436818,5,62.5,1.5,0.0107072552330065,0.374753933155227,0.863367762189697,0.323550464640016
"441",252,25,"mix",1,"fir",35,2,6.06604563692359,0.0155728889733168,0.545051114066087,5,77.125941113008,10.2755646678048,0.160020227709861,5.60070796984513,0.863367762189697,4.83547070660319
"442",254,40,"mix",1,"fir",35,2,7.92079967293756,0.0321943208075906,1.12680122826567,5,77.4999024353932,10.4999414612359,0.33803848386395,11.8313469352383,0.498754602880055,5.90093874222092
"443",254,40,"mix",1,"fir",35,2,7.09663120263096,0.0241324078711052,0.844634275488682,5,77.4969236841606,10.4981542104963,0.253345739301458,8.86710087555104,0.498754602880055,4.42250737588285
"444",254,40,"mix",1,"fir",35,2,6.19780669461986,0.01657295888709,0.58005356104815,5,77.2975103613263,10.3785062167958,0.172002556840364,6.02008948941275,0.498754602880055,3.00254734259445
"445",254,40,"mix",1,"fir",35,2,5.10427463391515,0.00911019664772627,0.31885688267042,5,62.5,1.5,0.0136652949715894,0.478285324005629,0.498754602880055,0.238547006837786
"446",255,50,"mix",1,"fir",35,2,4.4749356303253,0.00567837873179516,0.198743255612831,5,62.5,1.5,0.00851756809769274,0.298114883419246,0.0930938927341561,0.0277526749794867
"447",256,20,"mix",1,"fir",35,5,6.74046485366357,0.0209830680268479,0.734407380939676,5,62.5,1.5,0.0314746020402718,1.10161107140951,0.907013963749128,0.999176624389067
"448",256,20,"mix",1,"fir",35,2,5.85669756535043,0.0140407743601563,0.49142710260547,5,76.5117878087126,9.90707268522754,0.139102972142947,4.86860402500316,0.907013963749128,4.41589183464307
"449",256,20,"mix",1,"fir",35,2,4.80235316793349,0.00738511529509886,0.25847903532846,5,62.5,1.5,0.0110776729426483,0.38771855299269,0.907013963749128,0.351666141568976
"450",257,85,"mix",1,"fir",35,2,6.95806289865385,0.0228831402682159,0.800909909387557,5,77.4941523106811,10.4964913864087,0.240192684719309,8.40674396517583,0.00824414254327608,0.0693063955737355
